date,  G,  F,  C,  S,  I
3/22/2018,15.6313,17.7586,37.3505,48.8135,30.1653
3/21/2018,15.63,17.6994,38.3141,49.9557,30.6041
3/20/2018,15.6288,17.7222,38.3808,49.7443,30.6284
3/19/2018,15.6276,17.7582,38.3238,49.6873,30.6876
3/16/2018,15.6239,17.7534,38.8751,50.2015,30.8815
3/15/2018,15.6227,17.769,38.8083,49.9307,30.9375
3/14/2018,15.6214,17.7782,38.8358,50.1436,30.8974
3/13/2018,15.6202,17.7499,39.049,50.3599,31.0138
3/12/2018,15.619,17.7356,39.2967,50.6501,31.057
3/9/2018,15.6153,17.7136,39.3463,50.5254,30.9925
3/8/2018,15.6141,17.7338,38.6737,49.8084,30.7519
3/7/2018,15.6128,17.7153,38.4912,49.81,30.6075
3/6/2018,15.6116,17.7255,38.5072,49.5444,30.6408
3/5/2018,15.6104,17.7158,38.4041,49.1028,30.5371
3/2/2018,15.6067,17.7334,37.985,48.605,30.2468
3/1/2018,15.6054,17.7852,37.7902,47.9684,30.5064
2/28/2018,15.6043,17.7361,38.2946,48.1869,30.7555
2/27/2018,15.6031,17.7023,38.7208,48.7328,31.2192
2/26/2018,15.602,17.7441,39.2138,49.4067,31.4988
2/23/2018,15.5984,17.7302,38.7531,49.12,31.1334
2/22/2018,15.5973,17.6909,38.1403,48.5101,31.0191
2/21/2018,15.5962,17.673,38.0987,48.6027,30.8525
2/20/2018,15.595,17.7176,38.3087,48.6769,31.1181
2/16/2018,15.5903,17.732,38.5318,49.017,31.2701
2/15/2018,15.5891,17.7114,38.514,48.9203,31.1743
2/14/2018,15.588,17.6819,38.0453,48.4178,30.9338
2/13/2018,15.5868,17.7517,37.5318,47.5537,30.3231
2/12/2018,15.5857,17.7503,37.4321,47.3819,30.4662
2/9/2018,15.5822,17.7704,36.9164,46.8699,29.9864
2/8/2018,15.581,17.7643,36.3632,46.4321,29.9977
2/7/2018,15.5799,17.7877,37.7731,47.9809,30.7414
2/6/2018,15.5787,17.8507,37.9636,47.9716,30.8824
2/5/2018,15.5776,17.8397,37.3042,47.5047,30.7325
2/2/2018,15.5741,17.7872,38.9033,49.2152,31.9671
2/1/2018,15.5729,17.8607,39.7446,50.1792,32.4247
1/31/2018,15.572,17.9085,39.7632,50.0869,32.398
1/30/2018,15.571,17.8961,39.7426,50.2056,32.468
1/29/2018,15.5699,17.9222,40.1776,50.6988,32.6683
1/26/2018,15.5669,17.9455,40.4477,51.0561,32.8666
1/25/2018,15.5659,17.9824,39.9737,50.7901,32.6543
1/24/2018,15.5649,17.9378,39.9498,50.7837,32.8505
1/23/2018,15.5639,17.9644,39.9718,51.0106,32.7399
1/22/2018,15.5628,17.9292,39.8837,50.8231,32.5047
1/19/2018,15.5598,17.9483,39.5637,50.48,32.382
1/18/2018,15.5588,17.9755,39.3897,49.9185,32.2214
1/17/2018,15.5578,18.0058,39.4504,50.1303,32.2571
1/16/2018,15.5568,18.0372,39.0831,49.714,32.2746
1/12/2018,15.5527,18.0266,39.2202,50.2031,32.1638
1/11/2018,15.5517,18.031,38.9572,50.0579,31.7895
1/10/2018,15.5507,18.0066,38.6822,49.3346,31.7739
1/9/2018,15.5497,18.0057,38.7248,49.407,31.6698
1/8/2018,15.5486,18.0595,38.6626,49.4383,31.581
1/5/2018,15.5456,18.0599,38.5979,49.2932,31.6088
1/4/2018,15.5446,18.0775,38.3284,49.1088,31.4317
1/3/2018,15.5436,18.0849,38.1665,49.0288,30.9713
1/2/2018,15.5426,18.0638,37.9236,48.8657,30.9194
12/29/2017,15.5405,18.115,37.6103,48.4661,30.8556
12/28/2017,15.5375,18.0906,37.8032,48.7916,30.7423
12/27/2017,15.5365,18.1023,37.7277,48.6052,30.7056
12/26/2017,15.5355,18.0469,37.6958,48.5889,30.5963
12/22/2017,15.5314,18.0227,37.7333,48.551,30.5668
12/21/2017,15.5304,18.0265,37.7505,48.5719,30.5815
12/20/2017,15.5294,18.005,37.6756,48.3758,30.5064
12/19/2017,15.5284,18.0384,37.7018,48.2994,30.5123
12/18/2017,15.5274,18.1026,37.8238,48.5784,30.6411
12/15/2017,15.5244,18.1315,37.6209,48.0689,30.1911
12/14/2017,15.5234,18.1345,37.2839,47.5187,30.3193
12/13/2017,15.5224,18.1246,37.4304,47.9083,30.3682
12/12/2017,15.5214,18.0682,37.4464,47.8254,30.318
12/11/2017,15.5204,18.0767,37.3873,47.9302,30.2946
12/8/2017,15.5174,18.0783,37.2675,47.9175,30.1497
12/7/2017,15.5164,18.0799,37.0601,47.7578,30.0362
12/6/2017,15.5154,18.1173,36.945,47.3794,29.9801
12/5/2017,15.5144,18.0938,36.9482,47.5889,30.1634
12/4/2017,15.5134,18.0703,37.0851,47.9553,30.2285
12/1/2017,15.5103,18.0812,37.1238,48.1151,30.1213
11/30/2017,15.5093,18.0291,37.1975,48.2398,30.369
11/29/2017,15.5083,18.0577,36.8818,48.0576,30.3231
11/28/2017,15.5073,18.0914,36.8907,47.9951,30.2872
11/27/2017,15.5063,18.0952,36.5297,47.4382,30.3031
11/24/2017,15.5033,18.0844,36.5394,47.626,30.4089
11/22/2017,15.5013,18.0978,36.4626,47.5404,30.1435
11/21/2017,15.5003,18.0555,36.4867,47.5589,30.0002
11/20/2017,15.4993,18.04,36.2491,47.1481,29.879
11/17/2017,15.4962,18.0499,36.2014,46.9125,29.8486
11/16/2017,15.4952,18.0425,36.2957,46.7103,29.8401
11/15/2017,15.4942,18.0598,35.9895,46.1516,29.6547
11/14/2017,15.4932,18.0252,36.1811,46.36,29.8152
11/13/2017,15.4922,18.0076,36.259,46.4796,29.8223
11/10/2017,15.4892,18.0049,36.2226,46.455,30.0236
11/9/2017,15.4882,18.0697,36.2425,46.4065,30.0696
11/8/2017,15.4872,18.0887,36.3701,46.635,30.2122
11/7/2017,15.4862,18.1068,36.317,46.558,30.1386
11/6/2017,15.4852,18.0999,36.3238,46.9565,30.1221
11/3/2017,15.4821,18.077,36.2743,46.8185,30.1451
11/2/2017,15.4811,18.073,36.1591,46.751,30.224
11/1/2017,15.4801,18.0483,36.1483,46.7103,30.1559
10/31/2017,15.4792,18.0487,36.0912,46.8782,30.0511
10/30/2017,15.4782,18.0537,36.0557,46.5668,30.0094
10/27/2017,15.4754,17.9972,36.1686,46.9381,29.8696
10/26/2017,15.4744,17.9686,35.8795,46.6428,29.8892
10/25/2017,15.4734,17.9764,35.834,46.4786,29.8732
10/24/2017,15.4725,18.0084,36.0015,46.7515,29.927
10/23/2017,15.4715,18.0323,35.9423,46.6556,29.9553
10/20/2017,15.4687,18.0153,36.0848,46.9713,29.9691
10/19/2017,15.4677,18.062,35.8988,46.7239,30.0936
10/18/2017,15.4668,18.0452,35.8841,46.7598,30.0155
10/17/2017,15.4658,18.0827,35.856,46.6423,29.946
10/16/2017,15.4648,18.0733,35.8322,46.7419,30.0728
10/13/2017,15.462,18.0961,35.7688,46.7262,30.0628
10/12/2017,15.461,18.0564,35.7367,46.76,29.9359
10/11/2017,15.4601,18.0388,35.7938,46.7921,29.8837
10/10/2017,15.4591,18.0373,35.7288,46.7748,29.8487
10/6/2017,15.4553,18.0083,35.7093,46.8613,29.58
10/5/2017,15.4543,18.0264,35.7366,46.914,29.5978
10/4/2017,15.4534,18.0442,35.5299,46.7546,29.6481
10/3/2017,15.4524,18.0452,35.4832,46.7725,29.6579
10/2/2017,15.4514,18.0353,35.4051,46.658,29.56
9/29/2017,15.4496,18.0354,35.2685,46.2275,29.5957
9/28/2017,15.4478,18.0365,35.1376,46.1071,29.4395
9/27/2017,15.447,18.0233,35.088,46.0052,29.2906
9/26/2017,15.4461,18.0898,34.9455,45.4719,29.273
9/25/2017,15.4452,18.0942,34.9404,45.4025,29.4869
9/22/2017,15.4425,18.0532,35.018,45.4259,29.5932
9/21/2017,15.4416,18.0385,34.9949,45.2755,29.4688
9/20/2017,15.4407,18.0356,35.1006,45.3662,29.6496
9/19/2017,15.4398,18.061,35.0785,45.2028,29.5994
9/18/2017,15.4389,18.0625,35.0394,45.2313,29.4248
9/15/2017,15.4362,18.0803,34.9873,44.9789,29.3879
9/14/2017,15.4354,18.0802,34.9185,44.8077,29.3087
9/13/2017,15.4345,18.0749,34.9456,44.8407,29.3994
9/12/2017,15.4336,18.0897,34.9188,44.8229,29.4743
9/11/2017,15.4327,18.1192,34.7997,44.559,29.4021
9/8/2017,15.43,18.1714,34.4263,44.0654,29.2231
9/7/2017,15.4291,18.1783,34.4763,44.0255,29.153
9/6/2017,15.4282,18.1356,34.4745,44.1591,28.9302
9/5/2017,15.4274,18.1704,34.3669,44.0996,28.9076
9/1/2017,15.4237,18.0898,34.6281,44.5652,28.9834
8/31/2017,15.4228,18.1218,34.5553,44.3403,28.8694
8/30/2017,15.4219,18.0978,34.3572,43.8878,28.6886
8/29/2017,15.4209,18.1023,34.1909,43.5748,28.7883
8/28/2017,15.42,18.0886,34.1572,43.5765,28.8662
8/25/2017,15.4171,18.0771,34.1392,43.541,28.8189
8/24/2017,15.4161,18.0573,34.0786,43.4287,28.6945
8/23/2017,15.4152,18.0746,34.1484,43.3572,28.7223
8/22/2017,15.4142,18.0374,34.264,43.4044,28.7056
8/21/2017,15.4133,18.0618,33.9255,42.9622,28.6598
8/18/2017,15.4104,18.048,33.8853,42.9619,28.6429
8/17/2017,15.4095,18.0474,33.9465,43.0111,28.5811
8/16/2017,15.4085,18.0245,34.4772,43.744,28.7765
8/15/2017,15.4076,17.9868,34.4186,43.6387,28.6578
8/14/2017,15.4066,18.0225,34.4277,43.8753,28.7388
8/11/2017,15.4038,18.0338,34.0837,43.3365,28.6214
8/10/2017,15.4028,18.0204,34.0381,43.2192,28.6043
8/9/2017,15.4019,18.008,34.5256,43.9537,28.908
8/8/2017,15.4009,17.9742,34.534,44.2411,29.0615
8/7/2017,15.4,17.9989,34.6133,44.3847,29.1434
8/4/2017,15.3971,17.9891,34.5552,44.3499,29.0524
8/3/2017,15.3962,18.0256,34.4901,44.1624,29.1658
8/2/2017,15.3952,17.9954,34.5586,44.2848,29.114
8/1/2017,15.3943,18.001,34.535,44.6178,29.1211
7/31/2017,15.3933,17.9584,34.4508,44.5242,28.8791
7/28/2017,15.3905,17.959,34.4758,44.6047,28.8016
7/27/2017,15.3895,17.9345,34.5206,44.6969,28.8719
7/26/2017,15.3886,17.9546,34.5506,44.941,28.9203
7/25/2017,15.3876,17.912,34.5408,45.1402,28.7109
7/24/2017,15.3867,17.9786,34.4405,44.8554,28.6243
7/21/2017,15.3838,17.9962,34.4762,44.7601,28.7375
7/20/2017,15.3829,17.9645,34.489,44.8795,28.8879
7/19/2017,15.3819,17.9576,34.492,44.8897,28.7127
7/18/2017,15.381,17.9551,34.3046,44.4804,28.6377
7/17/2017,15.38,17.9137,34.2836,44.5609,28.6257
7/14/2017,15.3772,17.8972,34.2841,44.5054,28.6025
7/13/2017,15.3762,17.8761,34.1242,44.3604,28.3972
7/12/2017,15.3753,17.8921,34.0594,44.2986,28.3375
7/11/2017,15.3743,17.8504,33.8098,43.9539,28.0027
7/10/2017,15.3734,17.8418,33.8356,43.8352,28.034
7/7/2017,15.3705,17.8156,33.8041,43.9672,27.9393
7/6/2017,15.3696,17.8338,33.5889,43.5441,28.064
7/5/2017,15.3686,17.8624,33.894,44.1288,28.0778
7/3/2017,15.3667,17.8473,33.8383,44.2862,28.1369
6/30/2017,15.3639,17.8813,33.7574,44.0346,28.0699
6/29/2017,15.3629,17.9081,33.7044,43.9829,28.2574
6/28/2017,15.362,17.9424,33.9954,44.3099,28.3326
6/27/2017,15.361,17.9532,33.6924,43.7248,28.2004
6/26/2017,15.3601,18.0007,33.9661,44.1523,28.2213
6/23/2017,15.3572,17.9862,33.955,44.0473,28.1425
6/22/2017,15.3563,17.9755,33.9022,43.7492,28.0947
6/21/2017,15.3553,17.9723,33.9175,43.6324,28.0433
6/20/2017,15.3544,17.9726,33.9347,43.7503,28.1181
6/19/2017,15.3534,17.935,34.1622,44.1764,28.3261
6/16/2017,15.3506,17.954,33.8795,43.8317,28.1918
6/15/2017,15.3496,17.9449,33.8699,43.8921,27.9573
6/14/2017,15.3487,17.9674,33.9394,44.0952,28.3852
6/13/2017,15.3477,17.8994,33.9708,44.2752,28.2322
6/12/2017,15.3468,17.8934,33.8096,43.9619,28.0935
6/9/2017,15.3439,17.9049,33.8403,43.9944,28.1883
6/8/2017,15.343,17.909,33.8683,43.9592,28.2103
6/7/2017,15.342,17.9233,33.8583,43.6091,28.3402
6/6/2017,15.3411,17.9483,33.7986,43.5889,28.3488
6/5/2017,15.3402,17.916,33.8924,43.7166,28.4505
6/2/2017,15.3373,17.9321,33.9325,43.9355,28.5205
6/1/2017,15.3364,17.8818,33.8068,43.7418,28.1962
5/31/2017,15.3354,17.8967,33.5487,43.0305,28.1212
5/30/2017,15.3345,17.8783,33.5588,43.0009,28.0176
5/26/2017,15.3307,17.8435,33.5942,43.2489,28.0385
5/25/2017,15.3297,17.8413,33.5795,43.2685,28.1386
5/24/2017,15.3288,17.8271,33.4263,43.2078,28.065
5/23/2017,15.3279,17.8088,33.3424,43.0973,28.1328
5/22/2017,15.3269,17.837,33.2804,43.028,28.1437
5/19/2017,15.3241,17.8378,33.109,42.7394,27.9748
5/18/2017,15.3231,17.8445,32.8855,42.4349,27.766
5/17/2017,15.3222,17.8668,32.7645,42.2779,27.7852
5/16/2017,15.3212,17.768,33.3608,43.2437,28.0493
5/15/2017,15.3203,17.7544,33.3771,43.2694,27.8087
5/12/2017,15.3174,17.7525,33.2146,42.9513,27.6944
5/11/2017,15.3165,17.6876,33.2629,43.1278,27.5463
5/10/2017,15.3156,17.679,33.3243,43.3729,27.5881
5/9/2017,15.3146,17.6785,33.2741,43.1666,27.5516
5/8/2017,15.3137,17.7005,33.3067,43.174,27.6403
5/5/2017,15.3108,17.7156,33.3025,43.3795,27.7982
5/4/2017,15.3099,17.7076,33.1662,43.023,27.4186
5/3/2017,15.309,17.7463,33.1449,43.1276,27.2688
5/2/2017,15.308,17.7511,33.1804,43.4014,27.3049
5/1/2017,15.3071,17.7181,33.1414,43.5541,27.1766
4/28/2017,15.3061,17.753,33.0838,43.3637,27.1018
4/27/2017,15.3031,17.7377,33.147,43.7732,27.125
4/26/2017,15.3021,17.7197,33.125,43.7667,27.1546
4/25/2017,15.3011,17.7023,33.141,43.6394,27.1091
4/24/2017,15.3001,17.7518,32.9402,43.3001,26.9514
4/21/2017,15.2971,17.7793,32.5866,42.8179,26.2815
4/20/2017,15.2961,17.7717,32.6855,42.9386,26.3219
4/19/2017,15.2951,17.8096,32.4394,42.5173,26.1882
4/18/2017,15.2941,17.8288,32.4907,42.402,26.1804
4/17/2017,15.2931,17.7638,32.5844,42.4029,26.3666
4/13/2017,15.2891,17.777,32.3062,41.9509,26.2532
4/12/2017,15.2881,17.721,32.5273,42.3257,26.3334
4/11/2017,15.2871,17.7193,32.6498,42.7674,26.357
4/10/2017,15.2861,17.655,32.6919,42.5605,26.2554
4/7/2017,15.2831,17.64,32.6677,42.4456,26.2396
4/6/2017,15.2821,17.6683,32.6945,42.4619,26.2424
4/5/2017,15.2811,17.6553,32.6217,42.1089,26.3069
4/4/2017,15.2801,17.6574,32.7186,42.4956,26.318
4/3/2017,15.2792,17.6577,32.6951,42.5126,26.311
3/31/2017,15.2761,17.6102,32.7472,42.8703,26.4109
3/30/2017,15.2752,17.5887,32.8212,42.7997,26.5367
3/29/2017,15.2742,17.6206,32.724,42.5739,26.5218
3/28/2017,15.2732,17.5852,32.6816,42.4109,26.6125
3/27/2017,15.2722,17.6211,32.4465,42.0909,26.4025
3/24/2017,15.2692,17.5973,32.48,42.0464,26.3989
3/23/2017,15.2682,17.5788,32.5066,42.0157,26.3273
3/22/2017,15.2672,17.5956,32.5407,41.8781,26.2056
3/21/2017,15.2662,17.5596,32.4787,41.8559,26.2516
3/20/2017,15.2652,17.5211,32.8836,42.8203,26.4134
3/17/2017,15.2622,17.491,32.9489,43.0302,26.4075
3/16/2017,15.2612,17.4708,32.9922,42.9392,26.3704
3/15/2017,15.2602,17.4808,33.0444,42.885,26.1872
3/14/2017,15.2593,17.3865,32.7692,42.3182,25.8849
3/13/2017,15.2583,17.3775,32.8788,42.5154,25.9907
3/10/2017,15.2553,17.4011,32.8556,42.3776,25.8687
3/9/2017,15.2543,17.3853,32.7483,42.2095,25.6321
3/8/2017,15.2533,17.4358,32.7217,42.3596,25.6001
3/7/2017,15.2523,17.4805,32.7867,42.5768,25.6942
3/6/2017,15.2513,17.5012,32.8805,42.832,25.7624
3/3/2017,15.2483,17.4969,32.9875,43.1027,25.7591
3/2/2017,15.2473,17.4911,32.9703,43.0718,25.7765
3/1/2017,15.2463,17.5185,33.1616,43.5534,25.784
2/28/2017,15.2453,17.6125,32.7087,42.9054,25.6781
2/27/2017,15.2443,17.6028,32.792,43.3981,25.6259
2/24/2017,15.2414,17.6459,32.7539,43.0714,25.6378
2/23/2017,15.2404,17.5816,32.6974,43.025,25.8345
2/22/2017,15.2394,17.5464,32.6799,43.2654,25.7181
2/21/2017,15.2384,17.5344,32.7117,43.4356,25.6606
2/17/2017,15.2344,17.5362,32.5153,43.1201,25.6715
2/16/2017,15.2334,17.5125,32.4604,43.0594,25.7365
2/15/2017,15.2324,17.4627,32.4856,43.1659,25.5675
2/14/2017,15.2314,17.4953,32.3193,42.9662,25.5517
2/13/2017,15.2304,17.5249,32.1808,42.8315,25.5674
2/10/2017,15.2274,17.5387,32.0045,42.7057,25.4529
2/9/2017,15.2265,17.5481,31.8889,42.4695,25.3497
2/8/2017,15.2255,17.5952,31.7006,42.0056,25.3972
2/7/2017,15.2245,17.5534,31.6686,41.9903,25.2479
2/6/2017,15.2235,17.5329,31.6597,42.1175,25.2938
2/3/2017,15.2205,17.46,31.7265,42.3278,25.4583
2/2/2017,15.2195,17.4778,31.4951,41.8115,25.3793
2/1/2017,15.2185,17.4682,31.4753,41.8246,25.3471
1/31/2017,15.2175,17.489,31.4589,41.8808,25.3137
1/30/2017,15.2166,17.4651,31.4866,41.6429,25.2845
1/27/2017,15.2136,17.469,31.6755,42.09,25.4482
1/26/2017,15.2126,17.4376,31.7016,42.2327,25.416
1/25/2017,15.2116,17.4162,31.724,42.3646,25.4479
1/24/2017,15.2106,17.4619,31.4713,42.0024,25.2087
1/23/2017,15.2096,17.5237,31.2661,41.434,25.1846
1/20/2017,15.2067,17.4577,31.3493,41.5233,25.1235
1/19/2017,15.2057,17.4533,31.2436,41.3818,25.0159
1/18/2017,15.2047,17.5137,31.3558,41.6549,25.2009
1/17/2017,15.2037,17.5709,31.2954,41.4521,25.1602
1/13/2017,15.1997,17.5169,31.389,41.8685,25.2413
1/12/2017,15.1987,17.5366,31.3304,41.5986,25.1603
1/11/2017,15.1978,17.5294,31.3973,41.8195,25.1397
1/10/2017,15.1968,17.5165,31.3058,41.7302,25.0514
1/9/2017,15.1958,17.5179,31.3057,41.4416,24.9606
1/6/2017,15.1928,17.481,31.4165,41.667,25.0373
1/5/2017,15.1918,17.5288,31.2969,41.6788,25.1525
1/4/2017,15.1908,17.4449,31.3204,41.9734,24.8195
1/3/2017,15.1899,17.4442,31.1352,41.2911,24.4989
12/30/2016,15.1869,17.4483,30.8727,40.996,24.6018
12/29/2016,15.1849,17.4053,31.0148,41.146,24.4747
12/28/2016,15.1839,17.3707,31.0224,41.0922,24.3857
12/27/2016,15.1829,17.3166,31.2778,41.5296,24.4181
12/23/2016,15.1789,17.3328,31.2078,41.373,24.4511
12/22/2016,15.1779,17.3226,31.1659,41.1717,24.4479
12/21/2016,15.177,17.324,31.2199,41.4709,24.4436
12/20/2016,15.176,17.2945,31.2957,41.6601,24.3912
12/19/2016,15.175,17.3088,31.1779,41.3866,24.4446
12/16/2016,15.172,17.2525,31.1158,41.208,24.3569
12/15/2016,15.171,17.2702,31.1693,41.2416,24.296
12/14/2016,15.17,17.3235,31.0476,41.0287,24.4253
12/13/2016,15.1691,17.3639,31.2993,41.5146,24.7923
12/12/2016,15.1681,17.3592,31.0901,41.43,24.5479
12/9/2016,15.1651,17.3571,31.124,41.7797,24.4917
12/8/2016,15.1641,17.4193,30.9401,41.7932,24.4521
12/7/2016,15.1631,17.4497,30.8695,41.3463,24.549
12/6/2016,15.1621,17.4013,30.4629,40.9518,24.1273
12/5/2016,15.1612,17.4097,30.3585,40.5549,24.0159
12/2/2016,15.1582,17.4048,30.18,40.0063,23.7978
12/1/2016,15.1572,17.3559,30.1681,39.9937,23.8026
11/30/2016,15.1564,17.4207,30.2732,40.2666,23.7835
11/29/2016,15.1556,17.4698,30.347,40.3684,23.8124
11/28/2016,15.1548,17.444,30.2992,40.3541,23.7624
11/25/2016,15.1525,17.3923,30.4551,40.7822,23.8537
11/23/2016,15.1509,17.402,30.3356,40.6168,23.7532
11/22/2016,15.1501,17.4359,30.31,40.4305,23.7239
11/21/2016,15.1493,17.4237,30.2426,40.1711,23.712
11/18/2016,15.147,17.4268,30.0187,39.9141,23.5512
11/17/2016,15.1462,17.4842,30.0855,39.8602,23.8203
11/16/2016,15.1454,17.5289,29.9434,39.5958,23.6984
11/15/2016,15.1446,17.507,29.9829,39.6144,23.9176
11/14/2016,15.1438,17.5049,29.7529,39.411,23.7408
11/10/2016,15.1406,17.6059,29.7938,38.4108,23.9993
11/9/2016,15.1399,17.6451,29.7327,38.1786,24.1855
11/8/2016,15.1391,17.8189,29.4049,37.3727,24.0925
11/7/2016,15.1383,17.8451,29.2801,37.2496,24.0138
11/4/2016,15.1359,17.8696,28.6429,36.4512,23.8941
11/3/2016,15.1352,17.8483,28.69,36.3272,24.0842
11/2/2016,15.1344,17.8589,28.8069,36.4955,24.1251
11/1/2016,15.1336,17.8507,28.9922,36.9483,24.2612
10/31/2016,15.1329,17.8404,29.19,37.3009,24.2656
10/28/2016,15.1309,17.8267,29.1936,37.1471,24.2626
10/27/2016,15.1302,17.8278,29.2825,37.1726,24.2836
10/26/2016,15.1296,17.8721,29.3695,37.5468,24.3561
10/25/2016,15.1289,17.9017,29.4204,37.7916,24.3341
10/24/2016,15.1283,17.899,29.5314,38.1086,24.3639
10/21/2016,15.1262,17.9151,29.3917,37.8916,24.3559
10/20/2016,15.1256,17.9119,29.3942,37.9137,24.4621
10/19/2016,15.1249,17.907,29.4325,38.0234,24.4648
10/18/2016,15.1243,17.9027,29.3638,37.8611,24.3688
10/17/2016,15.1236,17.8838,29.1843,37.623,24.1233
10/14/2016,15.1216,17.8553,29.2722,37.6992,24.2372
10/13/2016,15.1209,17.8966,29.2663,37.7867,24.0872
10/12/2016,15.1203,17.8579,29.3561,38.0058,24.2027
10/11/2016,15.1196,17.866,29.3205,37.9911,24.4247
10/7/2016,15.1169,17.8816,29.5532,38.2957,24.58
10/6/2016,15.1163,17.8792,29.6489,38.5399,24.675
10/5/2016,15.1156,17.894,29.6336,38.6514,24.7656
10/4/2016,15.115,17.9151,29.4949,38.4446,24.8174
10/3/2016,15.1143,17.9652,29.6387,38.6419,24.7891
9/30/2016,15.1123,17.9737,29.7319,38.7974,24.7693
9/29/2016,15.1116,18.0164,29.4972,38.4551,24.6906
9/28/2016,15.111,18.0037,29.7735,38.9125,24.9259
9/27/2016,15.1103,18.0101,29.6102,38.5993,24.6917
9/26/2016,15.1096,17.9819,29.4191,38.488,24.7137
9/23/2016,15.1076,17.9617,29.6716,38.7766,24.9332
9/22/2016,15.107,17.9444,29.8426,39.0025,25.096
9/21/2016,15.1063,17.9015,29.6496,38.53,24.6755
9/20/2016,15.1057,17.8925,29.3288,38.0439,24.416
9/19/2016,15.105,17.8718,29.3199,38.1609,24.2856
9/16/2016,15.103,17.8653,29.3201,37.9424,24.1721
9/15/2016,15.1023,17.8661,29.4306,38.0534,24.3389
9/14/2016,15.1017,17.871,29.131,37.6298,24.2894
9/13/2016,15.101,17.8345,29.1469,37.6642,24.3554
9/12/2016,15.1003,17.8871,29.5764,38.3509,24.751
9/9/2016,15.0983,17.8853,29.1464,37.8641,24.5743
9/8/2016,15.0977,17.9397,29.8789,38.991,25.1595
9/7/2016,15.097,18.0125,29.9445,39.107,25.183
9/6/2016,15.0963,18.0083,29.9415,38.9038,25.1074
9/2/2016,15.0936,17.9557,29.8518,38.85,24.8224
9/1/2016,15.093,17.9783,29.7252,38.494,24.5971
8/31/2016,15.0924,17.9811,29.7263,38.4527,24.4665
8/30/2016,15.0918,17.9795,29.7916,38.5745,24.5153
8/29/2016,15.0912,17.9873,29.845,38.5647,24.5047
8/26/2016,15.0893,17.9228,29.6859,38.3379,24.5085
8/25/2016,15.0887,17.9705,29.7322,38.4319,24.7003
8/24/2016,15.0881,17.987,29.7723,38.3518,24.7991
8/23/2016,15.0875,17.9892,29.9274,38.6736,24.8338
8/22/2016,15.0869,17.9885,29.868,38.4543,24.6966
8/19/2016,15.085,17.9501,29.8841,38.374,24.6606
8/18/2016,15.0844,17.9857,29.923,38.3938,24.7781
8/17/2016,15.0838,17.9587,29.8566,38.156,24.6778
8/16/2016,15.0832,17.9388,29.7937,38.2419,24.7132
8/15/2016,15.0826,17.9548,29.9523,38.5741,24.806
8/12/2016,15.0807,17.9821,29.8653,38.2537,24.8043
8/11/2016,15.0801,17.9334,29.8876,38.264,24.7651
8/10/2016,15.0795,17.9926,29.7429,38.1119,24.6152
8/9/2016,15.0789,17.9575,29.8173,38.3075,24.5462
8/8/2016,15.0783,17.9165,29.8044,38.2548,24.258
8/5/2016,15.0764,17.907,29.8287,38.2609,24.1169
8/4/2016,15.0758,17.968,29.5737,37.9101,24.0883
8/3/2016,15.0752,17.9243,29.5598,37.8893,23.9358
8/2/2016,15.0746,17.9262,29.4587,37.6034,24.1872
8/1/2016,15.074,17.964,29.6464,38.0724,24.2129
7/29/2016,15.0734,18.0017,29.6841,38.1467,24.4466
7/28/2016,15.0715,17.9534,29.6354,38.0222,23.9991
7/27/2016,15.0709,17.9514,29.5853,37.9377,24.027
7/26/2016,15.0703,17.91,29.6196,38.0036,23.9539
7/25/2016,15.0697,17.9085,29.6091,37.7969,23.902
7/22/2016,15.0679,17.9141,29.6983,37.8974,23.8782
7/21/2016,15.0673,17.9159,29.5636,37.6491,23.9798
7/20/2016,15.0667,17.9051,29.6703,37.7917,23.928
7/19/2016,15.066,17.9224,29.5404,37.5152,23.781
7/18/2016,15.0654,17.8998,29.582,37.6637,23.9177
7/15/2016,15.0636,17.8918,29.5104,37.5852,23.8799
7/14/2016,15.063,17.9393,29.5379,37.5442,23.9413
7/13/2016,15.0624,17.9862,29.3827,37.4698,23.8165
7/12/2016,15.0618,17.9448,29.3761,37.5739,23.8382
7/11/2016,15.0612,17.994,29.1715,37.1728,23.4222
7/8/2016,15.0593,18.0309,29.0721,36.8973,23.1796
7/7/2016,15.0587,18.0084,28.6355,36.1794,22.9044
7/6/2016,15.0581,17.9958,28.6577,36.0818,22.8891
7/5/2016,15.0575,18.0137,28.4949,35.8587,22.9871
7/1/2016,15.055,17.9247,28.6895,36.3403,23.4437
6/30/2016,15.0543,17.8874,28.6282,36.1915,23.2664
6/29/2016,15.0535,17.8894,28.2455,35.6309,23.05
6/28/2016,15.0527,17.8891,27.7685,34.9063,22.6477
6/27/2016,15.052,17.8833,27.2773,34.2272,21.9926
6/24/2016,15.0497,17.7875,27.7791,35.3053,22.6615
6/23/2016,15.0489,17.6869,28.8155,36.7835,24.6
6/22/2016,15.0481,17.7206,28.435,36.1225,24.0214
6/21/2016,15.0474,17.7112,28.4817,36.248,23.9852
6/20/2016,15.0466,17.7281,28.402,36.2896,23.8973
6/17/2016,15.0443,17.7503,28.2374,35.9012,23.0561
6/16/2016,15.0435,17.7898,28.3303,35.9425,22.9307
6/15/2016,15.0428,17.7659,28.2371,35.9909,22.9713
